brand,category,type,capacity,model_code,product_name,mrp_npr,short_description,detailed_specs,specs_list,image_url,photo_path,warranty,source,whatsapp
AURA,Washing Machine,washing machine,8,F70265AB,Aura 8 Kg Front Load Washing Machine BLDC Inverter Comet 4.5 kg Free,61500,* Model - WM F70265AB | | * 8 Kg Capacity | | * Elegant Gre Color | | * 1200 RPM Max Spinning | | * Touch LED Screen Display | | * BLDC Inverter Motor | | * 7 Motion Wash Technology | | * Intelligent Washing System | | * Auto Balance | | * Load Detection | | * Foam Sensing and Removal | | * Temp Range Cold 20/40/60/90℃ | | * Auto Restart | | * 15 Wash Programmes | | * Water Feed Hot &amp; Cold | | * 1 Year Full Product Warranty | | * 10 Years Motor Warranty | | * Free Installation,"Brand: skyworth; SKU: 111159607_NP-12365112721; Washing features: Cotton,Spin dry,Quick Wash,Extra rinse cycle; Washing Capacity (kg): 8; Drum Type: Steel; Type of Washing Machine: Front Load; Maximum Spin Speed (RPM): 1200; Top Type: Front Load; Model Name/Number: F70265AB","Brand: skyworth | SKU: 111159607_NP-12365112721 | Washing features: Cotton,Spin dry,Quick Wash,Extra rinse cycle | Washing Capacity (kg): 8 | Drum Type: Steel | Type of Washing Machine: Front Load | Maximum Spin Speed (RPM): 1200 | Top Type: Front Load | Model Name/Number: F70265AB",https://np-live-21.slatic.net/kf/S0a5140392e394c8b82bfa8d076a373fdm.jpg,photos\AURA\F70265AB.jpg,1 year full parts & 10 years motor warranty,daraz_scrape,9779765985999
AURA,Washing Machine,washing machine,8,WFQY9014EVJMS,Aura 8 Kg Front Load Washing Machine Comet 4.5 kg Free,61500,Model - WFQY9014EVJMS | | * 8 Kg Capacity | | * Tittanium Color | | * 1200 RPM | | * Inverter Motor | | * Steam Wash | | * Pure Jet Wash | | * 15 Wash Programes | | * 15 Minutes Quick Wash | | * Allergy steam/Baby steam care | | * Pause &amp; Add Option | | * Self Diagnostic Fault Finding | | * Energy Rate - A+++ | | * 10 Years Motor Warranty,"Brand: della; SKU: 104434026_NP-1342189635; Washing features: Automatic dispenser,Automatic temperature control,Extra rinse cycle,Spin dry; Washing Capacity (kg): 8; Drum Type: Steel; Type of Washing Machine: Front Loader; Maximum Spin Speed (RPM): 1400; Top Type: Front Load; Model Name/Number: WFQY9014EVJMS","Brand: della | SKU: 104434026_NP-1342189635 | Washing features: Automatic dispenser,Automatic temperature control,Extra rinse cycle,Spin dry | Washing Capacity (kg): 8 | Drum Type: Steel | Type of Washing Machine: Front Loader | Maximum Spin Speed (RPM): 1400 | Top Type: Front Load | Model Name/Number: WFQY9014EVJMS",https://np-live-21.slatic.net/kf/Sf7cba8c3bf2e4973b718a6c242550d92a.jpg,photos\AURA\WFQY9014EVJMS.jpg,1 Year Brand Warranty,daraz_scrape,9779765985999
AURA,Water Dispenser,water dispenser,,AURA-aura-hot-and-normal,aura hot and normal Alkaline Water Purifier,30000,"Orchid Hot & Normal Water Purifier Brand: Aura Model: Orchid Dual temperature option: Instant Hot & Normal water Purification By: Ro+Uv+UF+ Alkaline + CU Capacity: 12 Ltr Per Hours Advanced Purification Technology Sleek, modern design that fits perfectly in any kitchen. Capacity: 12 Ltr Durable build with premium-quality components Drink Healthy Highlights: The | | Hot &amp; Normal Water Purifier | | stands as a perfect blend of | | modern design, superior purification, and unmatched convenience | | . Its elegant appearance complements any space, while advanced filtration ensures every sip is safe, healthy, and refreshing. Choose a purifier that not only performs with excellence but also | | reflects true quality and beauty in every detail | | .",Brand: AURA; SKU: 499255676_NP-2234526331; Number of Filters: 5,Brand: AURA | SKU: 499255676_NP-2234526331 | Number of Filters: 5,https://static-01.daraz.com.np/p/f38d552856cfcdfb875c918da9ec7204.png,photos\AURA\499255676-NP-2234526331.png,1 Year Brand Warranty,daraz_scrape,9779765985999
AURA,Water Purifier,water purifier,,Allura Premia,Livpure Allura Premia (RO+UV+UF+Copper+Alk+Mineraliser) Water Purifier,47251,"RO+UV+UF+Copper+Alkaliser+Mineraliser | | | | | | 10 Stage Purification: Advanced filtration is designed to ensure the highest quality of purified water. Each stage is to remove impurities and contaminants, providing you with clean and fresh drinking water. It is equipped with Alkaliser which enhances the pH of water for optimal hydration and health benefits. | | | | | | Super Sediment Filter: The super sediment filter effectively traps and removes even the smallest particles and sediments from your water, ensuring that it is free from impurities and remains healthy for you and your loved ones. | | | | | | In Tank UV Sterilisation: This feature guarantees that your water is thoroughly purified and free from harmful microorganisms, providing you with peace of mind and ultimate safety. | | | | | | 7L Storage Capacity: With a generous 7-liter storage capacity, you'll have an ample supply of purified water available whenever you need it. Say goodbye to the hassle of frequent refills.",Brand: Livpure; SKU: 420168117_NP-1823081981; Number of Filters: 6; Purification Method: Reverse Osmosis; Model: Allura Premia,Brand: Livpure | SKU: 420168117_NP-1823081981 | Number of Filters: 6 | Purification Method: Reverse Osmosis | Model: Allura Premia,https://static-01.daraz.com.np/p/3f4d76e9f3d032896c7ebe4cd71d0c08.jpg,photos\AURA\Allura-Premia.jpg,1 Year Seller Warranty,daraz_scrape,9779765985999
Galanz,Washing Machine,Free Standing Dishwasher,12 Place Settings,W45A3A401N-0E0,Galanz 12 Place Settings Freestanding Dishwasher,64990,"Galanz 12 Place Setting dishwasher with 6 wash programs, intensive Indian utensil cleaning, and A++ energy efficiency.","Capacity: 12 Place Settings | 6 Wash Programs (Intensive, Eco, 90min, Rapid, Glass, Self-clean) | Half Load Function | Child Lock | Delay Start","Capacity: 12 Place Settings | 6 Wash Programs (Intensive, Eco, 90min, Rapid, Glass, Self-clean) | Half Load Function | Child Lock | Delay Start",https://himstar.com.np/wp-content/uploads/2023/10/W45A3A401N.jpg,,1 Year Comprehensive Warranty,local_price_list,9779765985999
Galanz,Washing Machine,Free Standing Dishwasher (Silver Inox),14 Place Settings,W60B1A401S-AE1,Galanz 14 Place Settings Freestanding Dishwasher (Inox),68990,"Galanz 14 Place Setting large capacity dishwasher with 3-layer baskets, cutlery drawer, and 70C hot water hygiene sterilization.",Capacity: 14 Place Settings | 3 Basket Layers | 70C Intensive Wash for oily pots | Stainless Steel Interior | LED Display,Capacity: 14 Place Settings | 3 Basket Layers | 70C Intensive Wash for oily pots | Stainless Steel Interior | LED Display,https://himstar.com.np/wp-content/uploads/2023/10/W60B1A401S.jpg,,1 Year Comprehensive Warranty,local_price_list,9779765985999
Himstar,Air Conditioner,air conditioner,2 Ton / 24000 BTU,HA-24IEHWJ/HE,"HIMSTAR 2 Ton Digital Inverter WIFI Air Conditioner AC = HA-24IEHWJ/HE With Cooling & Heating Functionality, Wi-Fi Connectivity and 7 Years  Warranty on Compressor",125790,Brand Himstar Capacity 2 Ton Type Inverter Configuration Split Functionality Heating &amp; Cooling Control Type Remote Controller WiFi Connectivity Yes Compressor Type ROTARY Refrigerant R32 Rated Capacity - Cooling (W) 6100(1800-7400) Rated Capacity - Heating (W) 5400(1800-7000) Rated Capacity - Dehumidifying (Kg/h) 2.2 Rated Cooling Performance - EER (W/W) 8.5 Rated Heating Performance - COP (W/W) 4.6 Max. Discharge Pressure (Mpa) 4.3 Max. Suction Pressure (Mpa) 2.5 Air Flow Volume (m3/h) 1300 Noise Level (Indoor) 63 Noise Level (Outdoor) 66 Power Supply Source (V/Ph/Hz) 220-240V-1 ~/50Hz Rated Power Consumption - Cooling (W) 1500(230-2300) Rated Power Consumption - Heating (W) 1800(230-2530) Rated Running Current - Cooling (A) 7(1-10) Rated Running Current - Heating (A) 10(1-11) Max Input Power (W) 3200 Max Input Current (A) 16 Net Weight (Indoor Unit) 13 Net Weight (Outdoor Unit) 41 Net Dimension (Indoor Unit) 1089×328×227 Net Dimension (Outdoor Unit) 900×700×350 Wararnty 2 years Warranty 7 Years Compressor Warranty Highlights: BRAND = HIMSTAR | | | | Capacity = 2 Ton | | | | Category = Split | | | | | | Type = Inverter | | | | | | WiFi Connectivity = Yes | | | | | | Color = Wh,"Brand: Himstar; SKU: 129790439_NP-1037644322; Inverter: Yes; Connecting Wire: Yes; Air Conditioner Features: Inverter,Wifi Connected,Timer,Dehumidifier,Air Direction Control,Auto Cleaning,Fast Cooling,Silent Mode,Sensor Control; air_conditioner_rated_capacity: 2 Ton / 24000 BTU; Room Size: 250> sq meters; type_air_conditioner: Split system 1; Kit Included: Yes; Power Consumption: 1500; Model: HA-24IEHWJ/HE","Brand: Himstar | SKU: 129790439_NP-1037644322 | Inverter: Yes | Connecting Wire: Yes | Air Conditioner Features: Inverter,Wifi Connected,Timer,Dehumidifier,Air Direction Control,Auto Cleaning,Fast Cooling,Silent Mode,Sensor Control | air_conditioner_rated_capacity: 2 Ton / 24000 BTU | Room Size: 250> sq meters | type_air_conditioner: Split system 1 | Kit Included: Yes | Power Consumption: 1500 | Model: HA-24IEHWJ/HE",https://static-01.daraz.com.np/p/b9c706f6ea9b06ca02a01a5c90f679d3.png,photos\Himstar\HA-24IEHWJ-HE.png,10 Years Brand Warranty,daraz_scrape,9779765985999
Himstar,Air Conditioner,air conditioner,60,HC - 6026,Himstar 60 litre Inverter Compatible Desert with Honeycomb Air Cooler  HC 6026,22190,"Inverter Compatible: Himstar Air Cooler is compatible with inverters depending upon your requirement. Water Level Indicator: The water level indicator in Himstar Air Cooler indicates when the water level is low and needs a refill. Ice Chamber: You can now put ice cubes on your Himstar Air Cooler for extra cooling. A dedicated ice chamber is present in Himstar Air Cooler. Honeycomb Cooling Pad: Himstar Air Cooler comes with the honeycomb cooling pad having better water retention capacity while running low on maintenance. Motorized Vertical Louver Movement: The inner louver on Himstar Air Cooler can move vertically through motors. This louver movement ensures proper left-right airflow. Air Delivery: With a powerful fan and 4-way air deflection, Himstar Air Cooler can reach every nook and corner with proper air delivery. 4-way Air Deflection: The fins on Himstar Air Cooler deflect the air in all four directions ensuring maximum reach. 3-speed Levels: You can now adjust the airflow speed with three different speed levels on the Himstar Air Cooler. Highlights: Water level indicator | | Ice chamber for extra cool | | 4 way air deflection | | Castor wheel | | Inverter Compatible | | Honey",Brand: No Brand; SKU: 129905861_NP-1039078471; Air Cooler Features: Wheels included; Capacity: 60; Fan Speed (RPM): High; Model: HC - 6026,Brand: No Brand | SKU: 129905861_NP-1039078471 | Air Cooler Features: Wheels included | Capacity: 60 | Fan Speed (RPM): High | Model: HC - 6026,https://np-live-21.slatic.net/kf/S16653e26f1ff4ba49bbfa388dc2dd9735.jpg,photos\Himstar\HC-6026.jpg,1 Year Brand Warranty,daraz_scrape,9779765985999
Himstar,Air Conditioner,air conditioner,95,Ice King,"Himstar 95 ltr cooler Ice King with high air throw and wide airflow , castrol wheel for industrial purpose",28999,"Meet the ultimate cooling powerhouse designed to transform even the largest spaces into a refreshing oasis — the Himstar 95L Air Cooler. Engineered for performance and built for durability, this air cooler isn’t just another appliance — it’s a game changer for homes, halls, offices, and gatherings where ordinary cooling simply isn’t enough. At the heart of this beast lies a massive 95-liter water tank, built to deliver uninterrupted cooling for hours without frequent refills. And when we say powerful, we mean it — the high-velocity air delivery combined with a gigantic 28-inch fan throws air across the room like a storm, ensuring every corner of your hall feels the chill. But Himstar didn’t stop at power — it’s designed for smart convenience too. The large dedicated ice chamber, along with two included ice boxes, lets you supercharge the cooling instantly. Just freeze, insert, and experience a wave of icy freshness that lasts longer than conventional coolers. Whether it’s a scorching afternoon or a packed evening gathering, this cooler keeps the environment crisp and comfortable. Worried about maintenance? Don’t be. With its advanced self-cleaning feature, you can forget the hassle",Brand: No Brand; SKU: 1516024343_NP-12321108111; Air Cooler Features: Wheels included; Capacity: 95; Country Of Origin: India; Fan Speed (RPM): High; Model: Ice King,Brand: No Brand | SKU: 1516024343_NP-12321108111 | Air Cooler Features: Wheels included | Capacity: 95 | Country Of Origin: India | Fan Speed (RPM): High | Model: Ice King,https://static-01.daraz.com.np/p/9d7d2cc9f20be2dc4fd36fa2a7a636e8.jpg,photos\Himstar\Ice-King.jpg,1 Year Brand Warranty,daraz_scrape,9779765985999
Himstar,Air Conditioner,air conditioner,80,HC-80ITUWGJ/AI,Himstar Desert Air Cooler 80 Ltr- Turbo 80,21990,"Buy Himstar 80 Ltr Desert Air Cooler – High Air Delivery, Honeycomb Cooling, Inverter Compatible The Himstar 80 Ltr Desert Air Cooler is a great choice if you need strong and long-lasting cooling for large rooms, offices, halls, or shops. It comes with a big 80 litres water tank, so you can enjoy hours of cooling without having to refill it often. This makes it perfect for both residential and commercial use. The cooler uses honeycomb cooling pads, which are better than traditional pads because they cool faster and last longer. With an air delivery of 4000 cubic meters per hour, this cooler can easily cover a large area, keeping the whole room comfortable even during extreme heat. You can adjust the airflow as per your need with its three speed options — Low, Medium, and High. It has a simple knob control panel, making it easy for anyone to operate. The cooler is built with a quiet performance motor, which means you can enjoy a peaceful environment along with powerful cooling. One of its important features is the motorized vertical louvers. This helps the cool air spread evenly across the room, making sure every corner stays fresh and chilled. The cooler is also inverter compatible",Brand: Himstar; SKU: 367155442_NP-1626825732; Air Cooler Features: Wheels included; Capacity: 80; Model: HC-80ITUWGJ/AI,Brand: Himstar | SKU: 367155442_NP-1626825732 | Air Cooler Features: Wheels included | Capacity: 80 | Model: HC-80ITUWGJ/AI,https://static-01.daraz.com.np/p/aa915fcb45ce85be3e8aecbb8a661f98.jpg,photos\Himstar\HC-80ITUWGJ-AI.jpg,1 Year Brand Warranty,daraz_scrape,9779765985999
Himstar,Air Cooler,Desert Cooler,105 Ltr,HC-10526,Himstar 105 Litre Mega Desert Air Cooler HC-10526,22990,"Himstar 105L Mega Desert Air Cooler, highest capacity air cooler for big rooms and commercial venues.",Tank Capacity: 105L | 3-Side High Density Honeycomb | Long Distance Air Delivery | Heavy Duty Motor,Tank Capacity: 105L | 3-Side High Density Honeycomb | Long Distance Air Delivery | Heavy Duty Motor,https://himstar.com.np/wp-content/uploads/2023/04/HC-10526.jpg,,1 Year Motor & Pump Warranty,local_price_list,9779765985999
Himstar,Air Cooler,Desert / Personal Cooler,45 Ltr,HC-4526,Himstar 45 Litre Air Cooler HC-4526,11490,"Himstar 45L Desert Air Cooler with honeycomb cooling pads, high air delivery, and castor wheels.",Tank Capacity: 45L | Honeycomb Pads | 3 Speed Fan | Inverter Compatible | Air Throw 30ft | Castor Wheels,Tank Capacity: 45L | Honeycomb Pads | 3 Speed Fan | Inverter Compatible | Air Throw 30ft | Castor Wheels,https://himstar.com.np/wp-content/uploads/2023/04/HC-4526.jpg,,1 Year Motor & Pump Warranty,local_price_list,9779765985999
Himstar,Air Cooler,Desert Cooler,50 Ltr,HC-5026,Himstar 50 Litre Air Cooler HC-5026,13490,"Himstar 50L Air Cooler with motorized vertical louvers, ice chamber, and high speed blower.",Tank Capacity: 50L | High Efficiency Honeycomb | Ice Chamber | 3 Speed Control | 4-Way Air Deflection,Tank Capacity: 50L | High Efficiency Honeycomb | Ice Chamber | 3 Speed Control | 4-Way Air Deflection,https://himstar.com.np/wp-content/uploads/2023/04/HC-5026.jpg,,1 Year Motor & Pump Warranty,local_price_list,9779765985999
Himstar,Air Cooler,Desert Cooler,50 Ltr,HC-5526,Himstar 50 Litre Air Cooler HC-5526,13990,Himstar 50L Air Cooler with enhanced aerodynamic fan blades and durable ABS body.,Tank Capacity: 50L | Aerodynamic Fan | Honeycomb Pad | Low Noise | Inverter Compatible,Tank Capacity: 50L | Aerodynamic Fan | Honeycomb Pad | Low Noise | Inverter Compatible,https://himstar.com.np/wp-content/uploads/2023/04/HC-5526.jpg,,1 Year Motor & Pump Warranty,local_price_list,9779765985999
Himstar,Air Cooler,Desert Cooler,55 Ltr,HC-6026,Himstar 55 Litre Air Cooler HC-6026,17490,Himstar 55L Air Cooler with powerful air delivery and large water level indicator.,Tank Capacity: 55L | Powerful Air Delivery | Honeycomb Media | Water Level Indicator | 3 Speed,Tank Capacity: 55L | Powerful Air Delivery | Honeycomb Media | Water Level Indicator | 3 Speed,https://himstar.com.np/wp-content/uploads/2023/04/HC-6026.jpg,photos\Himstar\HC-6026.jpg,1 Year Motor & Pump Warranty,local_price_list,9779765985999
