brand,category,type,capacity,model_code,product_name,mrp_npr,photo_path,photo_url,image_url,warranty,source,whatsapp
Videocon,Refrigerator,refrigerator,120,VD70SH,Videocon Life 70 LTR Single Door Direct Cool Refrigerator Mini Bar 5 Star Steel Color VCM,22500,photos\Videocon\VD70SH.webp,https://joinelectroniccenter.com/photos/Videocon/VD70SH.webp,https://static-01.daraz.com.np/p/2858a27d51a812dbf5453fdfeb889650.png,"If your product does not come with any warranty, then you can still benefit from our return policy. Please read the return policy conditions here .",daraz_scrape,9779851045662
Videocon,Refrigerator,refrigerator,100,VCM VD-120SH,Videocon Single Door Direct Cool 120 LTR Refrigerator 5 Star Steel Color VCM VD-120SH,24000,photos\Videocon\VCM-VD-120SH.webp,https://joinelectroniccenter.com/photos/Videocon/VCM-VD-120SH.webp,https://static-01.daraz.com.np/p/072395b787bc345e2ed2af2b8d75df95.png,"1 years Full service warranty, 5 years compression warranty",daraz_scrape,9779851045662
Videocon,Television,HD Smart TV,32 Inch,VD-32HD-SM,"Videocon 32"" HD Smart LED TV (Frameless)",21990,photos\Videocon\VD-32HD-SM.webp,https://joinelectroniccenter.com/photos/Videocon/VD-32HD-SM.webp,,1 Year Comprehensive + 2 Years on Panel,daraz_market,9779851045662
Videocon,Television,television,14.00 L,VD-43S OR VD-43FA12,Videocon 43 Full Hd Smart Android 14.00 LED TV Bezel Less,65000,photos\Videocon\VD-43S-OR-VD-43FA12.webp,https://joinelectroniccenter.com/photos/Videocon/VD-43S-OR-VD-43FA12.webp,https://static-01.daraz.com.np/p/54f489cd264e8a275f6b78f9f8c66827.jpg,INCLUDING PANEL,daraz_scrape,9779851045662
Videocon,Television,television,,VD-TZ43UHD,Videocon 43 inch 4K Ultra HD Smart LED TV,49500,photos\Videocon\VD-TZ43UHD.webp,https://joinelectroniccenter.com/photos/Videocon/VD-TZ43UHD.webp,https://np-live-21.slatic.net/kf/Sdcf6b0fbd70c403588a869002408c4bbi.jpg,Warranty shall not coverpanel,daraz_scrape,9779851045662
Videocon,Television,FHD Smart LED TV,43 Inch,VD-43FHD-SM,"Videocon 43"" Full HD Smart Android TV",42990,photos\Videocon\VD-43FHD-SM.webp,https://joinelectroniccenter.com/photos/Videocon/VD-43FHD-SM.webp,,1 Year Comprehensive + 2 Years on Panel,daraz_market,9779851045662
Videocon,Television,4K Smart Google TV,55 Inch,VD-55U4K,"Videocon 55"" 4K UHD Smart Google TV (Frameless)",72990,photos\Videocon\VD-55U4K.webp,https://joinelectroniccenter.com/photos/Videocon/VD-55U4K.webp,,1 Year Comprehensive + 2 Years on Panel,daraz_market,9779851045662
Videocon,Washing Machine,Semi-Automatic Top Load,7.5 KG,VT-75SA,Videocon 7.5KG Semi-Automatic Washing Machine,19990,photos\Videocon\VT-75SA.webp,https://joinelectroniccenter.com/photos/Videocon/VT-75SA.webp,,1 Year Comprehensive + 5 Years on Motor,daraz_market,9779851045662
Videocon,Washing Machine,washing machine,8,VWMFL8.5-CNOP,Videocon 8 Kg Inverter Front Loading Washing Machine Fully Automatic,70000,photos\Videocon\VWMFL8-5-CNOP.webp,https://joinelectroniccenter.com/photos/Videocon/VWMFL8-5-CNOP.webp,https://static-01.daraz.com.np/p/542f8cfdb7a5f3489c0d4271b5f7fa38.jpg,1 years Full Service Warranty & 10 Years Motor Warranty,daraz_scrape,9779851045662
Videocon,Washing Machine,washing machine,8,VWM-8.0SAR,Videocon 8 Kg Semi Automatic Washing Machine,23500,photos\Videocon\VWM-8-0SAR.webp,https://joinelectroniccenter.com/photos/Videocon/VWM-8-0SAR.webp,https://static-01.daraz.com.np/p/7b5bb824139b12bc8de0673dbd61898e.png,2 Years Brand Warranty,daraz_scrape,9779851045662
Videocon,Washing Machine,washing machine,8,VD-8.0 PRO+,Videocon 8kg Fully Automatic Top Load Washing Machine (VD-8.0 PRO+),33000,photos\Videocon\VD-8-0-PRO.webp,https://joinelectroniccenter.com/photos/Videocon/VD-8-0-PRO.webp,https://np-live-21.slatic.net/kf/Sbe629d6eab094061b896356cddc1d412c.jpg,10 years motor warranty,daraz_scrape,9779851045662
Videocon,Water Dispenser,water dispenser,,17NT,Electron  El-17NT Hot & Normal Water Dispenser,3190,photos\Videocon\128476786-NP-1035969674.webp,https://joinelectroniccenter.com/photos/Videocon/128476786-NP-1035969674.webp,https://static-01.daraz.com.np/p/46b0effd5ca8ddf7b88ea395c60f1d1a.jpg,1 Year Brand Warranty,daraz_scrape,9779851045662
Videocon,Water Dispenser,water dispenser,,USB-2,Portable Automatic USB Electric Rechargeable Water Dispenser Machine,499,photos\Videocon\122612736-NP-1033340266.webp,https://joinelectroniccenter.com/photos/Videocon/122612736-NP-1033340266.webp,https://static-01.daraz.com.np/p/480c5fd63eb9bb3e51d90704cb27bd54.jpg,"If your product does not come with any warranty, then you can still benefit from our return policy. Please read the return policy conditions here .",daraz_scrape,9779851045662
Videocon,Small Home Appliance,water dispenser,25 L,COMFORT 25,Videocon 25 Litters Electric Geyser with Temperature Display & Temperature Control,20000,photos\Videocon\COMFORT-25.webp,https://joinelectroniccenter.com/photos/Videocon/COMFORT-25.webp,https://static-01.daraz.com.np/p/32bf0d89c4b8fdcc1a27bc4954770938.png,5 YEARS ON TANK & 1 YEAR COMPLETE,daraz_scrape,9779851045662
Videocon,Water Purifier,water purifier,8 L,ALKALINE-2,"8 Liter RO+UV+UF+ALKALINE+TDS Controller Water Purifier, Model SAPPHIRE-B, 1 Year Warranty",46690,photos\Videocon\1511747606-NP-12293259782.webp,https://joinelectroniccenter.com/photos/Videocon/1511747606-NP-12293259782.webp,https://static-01.daraz.com.np/p/e5e488dd206c80fb99c67e7947c6ef69.jpg,1 Year Brand Warranty,daraz_scrape,9779851045662
Videocon,Water Purifier,water purifier,8,Sapphire-B,"KENT Sapphire-B RO Water Purifier | RO+UF+Inline UV+Alkaline+TDS Control | UV LED in Tank | 20 LPH | 8L Storage | Ideal for Borewell, Tanker & Municipal Water | Wall Mount",46690,photos\Videocon\Sapphire-B.webp,https://joinelectroniccenter.com/photos/Videocon/Sapphire-B.webp,https://static-01.daraz.com.np/p/b74b2fc73d40fe4d9bce7fef8b880986.jpg,1 Year Brand Warranty,daraz_scrape,9779851045662
Whirlpool,Air Conditioner,air conditioner,1.5 Ton / 18000 BTU,SPICR318W1,Air conditioner,109990,photos\Whirlpool\SPICR318W1.webp,https://joinelectroniccenter.com/photos/Whirlpool/SPICR318W1.webp,https://static-01.daraz.com.np/p/2b2bca1beed50422d779d05456a96d3a.jpg,"If your product does not come with any warranty, then you can still benefit from our return policy. Please read the return policy conditions here .",daraz_scrape,9779851045662
Whirlpool,Air Conditioner,air conditioner,1 Ton / 12000 BTU,SPICR 312W1,WHIRLPOOL 1 Ton Inverter AC SPICR 312W1 - White,87990,photos\Whirlpool\SPICR-312W1.webp,https://joinelectroniccenter.com/photos/Whirlpool/SPICR-312W1.webp,https://static-01.daraz.com.np/p/829cd1ab6aba08ad9f1614cd09921c9c.jpg,10 Years Brand Warranty,daraz_scrape,9779851045662
Whirlpool,Air Conditioner,air conditioner,1.5 Ton / 18000 BTU,SPOW 418/CA,WHIRLPOOL 1.5 Ton Non- Inverter AC SPICR 418/CA - White,84500,photos\Whirlpool\SPOW-418-CA.webp,https://joinelectroniccenter.com/photos/Whirlpool/SPOW-418-CA.webp,https://static-01.daraz.com.np/p/97f71f220cac580bc55df36cb61a8721.jpg,5 Years Brand Warranty,daraz_scrape,9779851045662
Whirlpool,Air Conditioner,air conditioner,192,215 VMPRO PRM 3S INV STEEL-Z,"Whirlpool 192 L 3 Star Vitamgic Pro Inverter Direct-Cool Single Door Refrigerator (215 VMPRO PRM 3S INV STEEL-Z, Auto Defrost Technology,",39800,photos\Whirlpool\215-VMPRO-PRM-3S-INV-STEEL-Z.webp,https://joinelectroniccenter.com/photos/Whirlpool/215-VMPRO-PRM-3S-INV-STEEL-Z.webp,https://static-01.daraz.com.np/p/847c4a809baa9d51ee45f75459632cc6.jpg,2 Years Brand Warranty,daraz_scrape,9779851045662
Whirlpool,Air Conditioner,air conditioner,Not Specified,Whirlpool-Whrilpool-Intellifre,Whrilpool Intellifresh Pro (327 Ltrs) 2 Star Convertible Frost Free Double-Door Refrigerator (21852),97000,photos\Whirlpool\21852.webp,https://joinelectroniccenter.com/photos/Whirlpool/21852.webp,https://static-01.daraz.com.np/p/72be8e6ecc4c8d270665215fbab7e0cf.jpg,"If your product does not come with any warranty, then you can still benefit from our return policy. Please read the return policy conditions here .",daraz_scrape,9779851045662
Whirlpool,Air Cooler,air cooler,50,SAR50WT01,"50 Liter Air Cooler With Trolley, Model-SAR50WT01, 1 Year Warranty",15690,photos\Whirlpool\SAR50WT01.webp,https://joinelectroniccenter.com/photos/Whirlpool/SAR50WT01.webp,https://static-01.daraz.com.np/p/48c44116fbb28aad5ad2417d76c49195.jpg,1 Year Brand Warranty,daraz_scrape,9779851045662
Whirlpool,Air Cooler,air cooler,50,VIBE 50,"Burly Brand 50 Liter Tower Air Cooler, Model-VIBE 50, 1 Year Warranty",17820,photos\Whirlpool\VIBE-50.webp,https://joinelectroniccenter.com/photos/Whirlpool/VIBE-50.webp,https://static-01.daraz.com.np/p/ab3b1dc71ad6afec326989205d27fa44.jpg,1 Year Brand Warranty,daraz_scrape,9779851045662
Whirlpool,Microwave Oven,microwave oven,20 L,20SE,WhirlPooI 20 Litres Solo Microwave With 18 Auto Cook Menus (Magicook Pro 20SE Black),15990,photos\Whirlpool\20SE.webp,https://joinelectroniccenter.com/photos/Whirlpool/20SE.webp,https://np-live-21.slatic.net/kf/S33516c3d317c405db4cefb723c3002058.jpg,1 year,daraz_scrape,9779851045662
Whirlpool,Microwave Oven,microwave oven,24 L,Magicook Pro 26CE,WhirlpooI 24 Litres All in One Convection Microwave With 130 Intellicook Menus,24796,photos\Whirlpool\Magicook-Pro-26CE.webp,https://joinelectroniccenter.com/photos/Whirlpool/Magicook-Pro-26CE.webp,https://np-live-21.slatic.net/kf/S99657aab0df14ca6bf1b047df4b1ee60X.jpg,1 year full parts & 3 years cavity & magnetrone,daraz_scrape,9779851045662
Whirlpool,Microwave Oven,microwave oven,24 L,Magicook pro 26CE Black,WhirlpooI 24 Litres All in One Convection Microwave With 130 Intellicook Menus (Magicook Pro 26CE Black),24796,photos\Whirlpool\Magicook-pro-26CE-Black.webp,https://joinelectroniccenter.com/photos/Whirlpool/Magicook-pro-26CE-Black.webp,https://np-live-21.slatic.net/kf/Saf531519178747db94e1b27c2ced8921Q.jpg,1 Year Brand Warranty,daraz_scrape,9779851045662
Whirlpool,Microwave Oven,microwave oven,29 L,31CES,"Whirlpool 29 Litres Convection Microwave Oven With 300 Plus Auto Cook Menus (Magicook Pro 31CES-E, Black, Air Fryer, Rotisserie)",35500,photos\Whirlpool\31CES.webp,https://joinelectroniccenter.com/photos/Whirlpool/31CES.webp,https://static-01.daraz.com.np/p/b22ddddaa8be2163b31fcb3aa6a319f8.jpg,2 Years Brand Warranty,daraz_scrape,9779851045662
Whirlpool,Microwave Oven,microwave oven,20 L,20se,Whirlpool Magicook Pro 20SE 20 L Microwave Solo (Black),16900,photos\Whirlpool\20se.webp,https://joinelectroniccenter.com/photos/Whirlpool/20se.webp,https://static-01.daraz.com.np/p/f9df5df0a6b8e36980e5622dc075ef26.jpg,Warranty:1 year comprehensive warranty on Product & 2 years on Magnetron.,daraz_scrape,9779851045662
Whirlpool,Microwave Oven,microwave oven,30 L,Whirlpool-Whirlpool-Microwave,Whirlpool Microwave Magi Cook 30 Liters Black Mirror Convection Grill Defrost Kitchen Appliance,33600,photos\Whirlpool\105918823-NP-1027834397.webp,https://joinelectroniccenter.com/photos/Whirlpool/105918823-NP-1027834397.webp,https://static-01.daraz.com.np/p/27eb816cd4e970d4d7b2058ba7555cef.jpg,1 years Full services Warranty,daraz_scrape,9779851045662
Whirlpool,Refrigerator,refrigerator,185,200 IMPC GREY NEP,Whirlpool  200 IMPC Cls 1s  Grey Nep - 185 Litres Direct Cooling Single Door Refrigerator Grey,30300,photos\Whirlpool\200-IMPC-GREY-NEP.webp,https://joinelectroniccenter.com/photos/Whirlpool/200-IMPC-GREY-NEP.webp,https://static-01.daraz.com.np/p/fe53817ae84a7fc4aac9ebda4fc17057.jpg,"2 year warranty on full part & 10 Years Warranty on Compressor , Physical Damage Not Applicable",daraz_scrape,9779851045662
Whirlpool,Refrigerator,refrigerator,185,200 GENIUS CLS plus  1S WINE,Whirlpool 185 Liter 200 Genius CLS  Plus 1S Wine Single Door Refrigerator,30551,photos\Whirlpool\200-GENIUS-CLS-plus-1S-WINE.webp,https://joinelectroniccenter.com/photos/Whirlpool/200-GENIUS-CLS-plus-1S-WINE.webp,https://static-01.daraz.com.np/p/bf7f446c12b6fc153440d665f6f8b61f.jpg,"2 year warranty on full part & 10 Years Warranty on Compressor , Physical Damage Not Applicable",daraz_scrape,9779851045662
Whirlpool,Refrigerator,refrigerator,185,200 IMPC 2S GREY-NEP,Whirlpool 185 Liter 200 IMPC CLS GREY NEP Single Door Refrigerator,28700,photos\Whirlpool\200-IMPC-2S-GREY-NEP.webp,https://joinelectroniccenter.com/photos/Whirlpool/200-IMPC-2S-GREY-NEP.webp,https://static-01.daraz.com.np/p/02d684059b43f1162126dbe5fa4da173.jpg,2 Years Brand Warranty,daraz_scrape,9779851045662
Whirlpool,Refrigerator,Single Door Direct Cool,190 L,WDE 205 CLS 2S,Whirlpool 190L Single Door Direct Cool Refrigerator (Wine Titanium),31990,,,,1 Year Comprehensive + 10 Years on Compressor,daraz_market,9779851045662
Whirlpool,Refrigerator,refrigerator,190,205IMPCROY,Whirlpool 205 IMPC ROY 2S SAPPHIRE LINNEA Single Door Refrigerator,38550,photos\Whirlpool\205IMPCROY.webp,https://joinelectroniccenter.com/photos/Whirlpool/205IMPCROY.webp,https://static-01.daraz.com.np/p/270594dbb52de523f4547ab14c37132d.jpg,2 Years Brand Warranty,daraz_scrape,9779851045662
Whirlpool,Refrigerator,Double Door Frost Free,265 L,NEOFRESH 278H PRM,Whirlpool 265L NeoFresh Frost Free Double Door Refrigerator,58990,,,,1 Year Comprehensive + 10 Years on Compressor,daraz_market,9779851045662
Whirlpool,Refrigerator,refrigerator,240,263 D Protton Roy Alpha Steel,Whirlpool 3 Doors  Refrigerator 240Ltrs 263 D Protton Roy Alpha Steel,61267,photos\Whirlpool\263-D-Protton-Roy-Alpha-Steel.webp,https://joinelectroniccenter.com/photos/Whirlpool/263-D-Protton-Roy-Alpha-Steel.webp,https://static-01.daraz.com.np/p/3ac8f9d07a06408d70b78571642efc7b.jpg,2 year warranty on manufactures defects 10 years Warranty on Compressor,daraz_scrape,9779851045662
Whirlpool,Refrigerator,Bottom Mount Inverter Refrigerator,325 L,IF INV CNV 355 ELT,Whirlpool 325L Intellifresh Inverter Bottom Mount Refrigerator,92990,,,,1 Year Comprehensive + 10 Years on Inverter Compressor,daraz_market,9779851045662
Whirlpool,Refrigerator,refrigerator,245,Neo 258LH Cls plus Chromium Steel,Whirlpool Neo 258LH Cls plus Chromium Steel 245 L 1 Star Frost-Free Double Door Refrigerator,55818,photos\Whirlpool\Neo-258LH-Cls-plus-Chromium-Steel.webp,https://joinelectroniccenter.com/photos/Whirlpool/Neo-258LH-Cls-plus-Chromium-Steel.webp,https://static-01.daraz.com.np/p/06b3247dff151eae5ca5c265a7db26e7.jpg,"2 year warranty on full part & 10 Years Warranty on Compressor , Physical Damage Not Applicable",daraz_scrape,9779851045662
Whirlpool,Small Home Appliance,Convection Microwave Oven,25 Litre,MAGICCOOK 25C ELITE,Whirlpool 25L Magicook Convection Microwave Oven,27990,,,,1 Year Comprehensive + 5 Years on Magnetron,daraz_market,9779851045662
Whirlpool,Television,television,,32W8000F,"VESTEL 32"" Normal LED TV | Free Wall Mount | 3 Years Warranty | IPS Panel | Dolby Sound | HDR | 32 Inch Normal Television",24990,photos\Whirlpool\32W8000F.webp,https://joinelectroniccenter.com/photos/Whirlpool/32W8000F.webp,https://static-01.daraz.com.np/p/921f2937ee63c03f315ec7c780fb6df7.png,1 year full warranty + 2 years service warranty (Water damage and physical damage cannot be claimed),daraz_scrape,9779851045662
Whirlpool,Washing Machine,washing machine,7.5,Whirlpool--Whirlpool-Stainwash,"""Whirlpool Stainwash Cold Non-Hot Wash 7.5kg 5 Star Fully Automatic Top-Load Washing Machine""",43900,photos\Whirlpool\31686.webp,https://joinelectroniccenter.com/photos/Whirlpool/31686.webp,https://static-01.daraz.com.np/p/aeb436e1d7ada9da8d116271b9f1b575.png,10 years motor Warranty,daraz_scrape,9779851045662
Whirlpool,Washing Machine,washing machine,7,Magic Clean 7.0 Genx Grey-2,WhirlpooI 7 Kg Fully Automatic Top Load Washing Machine Magic Clean 7.0 Genx,40504,photos\Whirlpool\Magic-Clean-7-0-Genx-Grey.webp,https://joinelectroniccenter.com/photos/Whirlpool/Magic-Clean-7-0-Genx-Grey.webp,https://np-live-21.slatic.net/kf/S53a5a150addf4273bf261846094c103by.jpg,2 years full product & 10 years motor warranty,daraz_scrape,9779851045662
Whirlpool,Washing Machine,washing machine,7,WM Classic 7.0 Genx Grey,WhirlpooI 7 Kg Fully Automatic Top Load Washing Machine Magic Clean 7.0 Genx Grey,40504,photos\Whirlpool\WM-Classic-7-0-Genx-Grey.webp,https://joinelectroniccenter.com/photos/Whirlpool/WM-Classic-7-0-Genx-Grey.webp,https://np-live-21.slatic.net/kf/S6bf95110f6974ea8b2049ddb1d8dca4eR.jpg,2 Years Brand Warranty,daraz_scrape,9779851045662
Whirlpool,Washing Machine,washing machine,7.5,ELITE 7.5,"Whirlpool 7.5 Kg 5 Star Fully-Automatic Top Loading Washing Machine (WHITEMAGIC ELITE 7.5, Grey, Hard Water Wash)",43900,photos\Whirlpool\ELITE-7-5.webp,https://joinelectroniccenter.com/photos/Whirlpool/ELITE-7-5.webp,https://np-live-21.slatic.net/kf/S2b3b94186f3e4e228919a9e5e1295435A.jpg,2 Years Brand Warranty,daraz_scrape,9779851045662
Whirlpool,Washing Machine,Top Load Fully Automatic,7.5 KG,360 BLOOMWASH PRO 7.5,Whirlpool 7.5KG 360 Bloomwash Pro Top Load Washer (Hotmatic),48990,,,,1 Year Comprehensive + 10 Years on Motor,daraz_market,9779851045662
Whirlpool,Washing Machine,Semi-Automatic Top Load,7.5 KG,SUPERB ATOM 75,Whirlpool 7.5KG Superb Atom Semi-Automatic Washing Machine,23990,,,,1 Year Comprehensive + 5 Years on Motor,daraz_market,9779851045662
Whirlpool,Washing Machine,Front Load Fully Automatic,8 KG,FRESHCARE 8014,Whirlpool 8KG FreshCare Inverter Front Load Washing Machine,81990,,,,1 Year Comprehensive + 10 Years on Motor,daraz_market,9779851045662
Whirlpool,Washing Machine,washing machine,8,Whirlpool-Whirlpool-Xpert-Care,Whirlpool Xpert Care 8kg 5 Star Front Load Washing Machine with in-built Heater,78160,photos\Whirlpool\33044.webp,https://joinelectroniccenter.com/photos/Whirlpool/33044.webp,https://static-01.daraz.com.np/p/fd3ff047fd0f5faa58315e5e43fced1f.jpg,1 year full service warranty and10 years motor Warranty.,daraz_scrape,9779851045662
Whirlpool,Water Dispenser,water dispenser,,ATLANTIS,ATLANTIS Prime Hot Normal and Cold water Dispenser with Refrigerator Cabinet Bottled Water Dispenser,25000,photos\Whirlpool\176081530-NP-1198916101.webp,https://joinelectroniccenter.com/photos/Whirlpool/176081530-NP-1198916101.webp,https://np-live-21.slatic.net/kf/S6e8d4ebabc954cdfa20be1b6283d20abQ.jpg,1 Year Brand Warranty,daraz_scrape,9779851045662
Whirlpool,Water Dispenser,water dispenser,,Whirlpool-Famous-Bottom-Loadin,"Famous Bottom Loading Water Dispenser 3 in 1 Hot,Cold And Normal",16750,photos\Whirlpool\127789802-NP-1034727834.webp,https://joinelectroniccenter.com/photos/Whirlpool/127789802-NP-1034727834.webp,https://np-live-21.slatic.net/kf/S8899c65a0690435ea0352e4a7b80af29f.jpg,1 Year Brand Warranty,daraz_scrape,9779851045662
Whirlpool,Water Dispenser,water dispenser,5L/HR,Whirlpool-Famous-Water-Dispens,"Famous Water Dispenser 3 In 1 Hot,Cold And Normal",14250,photos\Whirlpool\127792227-NP-1034751375.webp,https://joinelectroniccenter.com/photos/Whirlpool/127792227-NP-1034751375.webp,https://np-live-21.slatic.net/kf/S513eca0f0535446e8cca02753e820218N.jpg,1 Year Brand Warranty,daraz_scrape,9779851045662
Whirlpool,Water Purifier,water purifier,8,Sapphire-B-2,"KENT Sapphire-B RO Water Purifier | RO+UF+Inline UV+Alkaline+TDS Control | UV LED in Tank | 20 LPH | 8L Storage | Ideal for Borewell, Tanker & Municipal Water | Wall Mount",46690,photos\Whirlpool\Sapphire-B.webp,https://joinelectroniccenter.com/photos/Whirlpool/Sapphire-B.webp,https://static-01.daraz.com.np/p/b74b2fc73d40fe4d9bce7fef8b880986.jpg,1 Year Brand Warranty,daraz_scrape,9779851045662
